INPUT_TABLE,,,,,,,,
JK,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
KA,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
KL,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
LA,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
LD,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
MH,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
ML,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
MN,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
MP,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
MZ,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
NL,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
OD,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
PB,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
PC,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
RJ,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
SK,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
TN,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
TR,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
TS,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
UK,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
UP,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
WB,Iron and Steel_fsuse,gas,share-weight,2015,2100,0,0.3,linear
AN,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
AP,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
AR,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
AS,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
BR,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
CG,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
CH,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
DD,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
DL,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
DN,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
GA,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
GJ,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
HP,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
HR,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
JH,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
JK,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
KA,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
KL,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
LA,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
LD,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
MH,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
ML,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
MN,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
MP,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
MZ,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
NL,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
OD,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
PB,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
PC,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
RJ,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
SK,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
TN,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
TR,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
TS,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
UK,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
UP,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
WB,Iron and Steel_fsuse,gas,share-weight,2095,2100,0.3,0.3,fixed
AN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AS,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
BR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
CG,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
CH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
DD,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
DL,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
DN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
GA,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
GJ,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
HP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
HR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
JH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
JK,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
KA,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
KL,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
LA,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
LD,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
ML,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MZ,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
NL,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
OD,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
PB,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
PC,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
RJ,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
SK,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
TN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
TR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
TS,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
UK,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
UP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
WB,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AS,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
BR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
CG,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
CH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
DD,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
DL,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
DN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
GA,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
GJ,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
HP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
HR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
JH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
JK,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
KA,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
KL,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
LA,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
LD,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
MH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
ML,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
MN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
MP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
MZ,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
NL,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
OD,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
PB,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
PC,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
RJ,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
SK,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
TN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
TR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
TS,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
UK,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
UP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
WB,Non-Ferrous Metals_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AN,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AP,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AR,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AS,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
BR,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
CG,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
CH,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
DD,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
DL,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
DN,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
GA,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
GJ,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
HP,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
HR,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
JH,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
JK,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
KA,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
KL,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
LA,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
LD,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MH,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
ML,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MN,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MP,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MZ,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
NL,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
OD,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
PB,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
PC,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
RJ,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
SK,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
TN,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
TR,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
TS,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
UK,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
UP,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
WB,Other Industries_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AN,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AP,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AR,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AS,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
BR,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
CG,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
CH,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
DD,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
DL,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
DN,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
GA,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
GJ,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
HP,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
HR,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
JH,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
JK,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
KA,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
KL,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
LA,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
LD,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
MH,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
ML,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
MN,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
MP,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
MZ,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
NL,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
OD,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
PB,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
PC,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
RJ,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
SK,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
TN,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
TR,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
TS,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
UK,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
UP,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
WB,Other Industries_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AN,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AP,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AR,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AS,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
BR,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
CG,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
CH,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
DD,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
DL,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
DN,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
GA,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
GJ,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
HP,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
HR,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
JH,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
JK,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
KA,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
KL,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
LA,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
LD,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MH,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
ML,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MN,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MP,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
MZ,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
NL,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
OD,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
PB,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
PC,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
RJ,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
SK,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
TN,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
TR,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
TS,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
UK,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
UP,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
WB,Paper and Pulp_enuse,hydrogen,share-weight,2010,2100,0,0.0001,linear
AN,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AP,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AR,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
AS,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
BR,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
CG,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
CH,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
DD,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
DL,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
DN,Paper and Pulp_enuse,hydrogen,share-weight,2095,2100,0.0001,0.0001,fixed
